split,class,path,width,height,mode
training,Tall building,dataset\training\Tall building\image_0102.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0103.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0104.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0105.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0106.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0107.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0111.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0112.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0113.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0114.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0115.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0116.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0117.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0119.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0121.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0122.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0123.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0125.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0126.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0127.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0128.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0129.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0131.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0133.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0134.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0135.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0136.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0137.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0138.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0139.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0140.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0141.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0142.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0143.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0146.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0149.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0150.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0151.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0153.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0154.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0156.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0157.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0158.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0160.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0161.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0162.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0163.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0164.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0167.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0168.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0169.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0170.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0171.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0172.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0173.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0176.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0177.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0179.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0180.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0181.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0182.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0183.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0185.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0187.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0189.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0190.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0191.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0192.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0193.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0195.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0197.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0198.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0199.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0200.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0201.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0202.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0204.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0205.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0207.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0208.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0209.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0212.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0213.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0216.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0217.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0218.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0219.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0220.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0221.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0222.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0223.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0225.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0226.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0228.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0229.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0230.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0232.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0235.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0236.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0237.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0238.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0239.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0241.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0242.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0245.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0246.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0248.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0249.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0250.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0252.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0253.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0254.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0255.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0259.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0260.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0263.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0264.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0265.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0266.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0267.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0268.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0269.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0271.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0272.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0276.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0277.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0278.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0281.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0282.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0283.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0285.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0286.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0287.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0289.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0290.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0291.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0292.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0296.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0297.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0298.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0300.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0301.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0302.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0303.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0305.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0306.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0308.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0309.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0310.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0311.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0312.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0313.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0316.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0319.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0321.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0322.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0323.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0324.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0327.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0328.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0332.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0333.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0334.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0335.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0337.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0338.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0340.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0341.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0342.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0344.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0345.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0346.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0347.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0348.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0349.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0351.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0353.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0354.jpg,256,256,L
training,Tall building,dataset\training\Tall building\image_0355.jpg,256,256,L
validation,Bedroom,dataset\validation\Bedroom\image_0001.jpg,267,200,L
validation,Bedroom,dataset\validation\Bedroom\image_0002.jpg,257,200,L
validation,Bedroom,dataset\validation\Bedroom\image_0005.jpg,246,200,L
validation,Bedroom,dataset\validation\Bedroom\image_0009.jpg,267,200,L
validation,Bedroom,dataset\validation\Bedroom\image_0010.jpg,220,286,L
validation,Bedroom,dataset\validation\Bedroom\image_0012.jpg,267,200,L
validation,Bedroom,dataset\validation\Bedroom\image_0015.jpg,267,200,L
